description,hit_id,targ_id,target_len,hit_score,hit_evalue,hit_bias,hsp_len,hsp_score,hsp_evalue_cond,hsp_evalue_ind,hsp_bias,output_table
Bacteroides-ovatus-ATCC-8483-MAF-2_cysK,1_2615/37-127,1_2615,229,17.0,0.0007,0.0,91,16.5,1e-06,0.00098,0.0,workflow/out/cysK/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_cysK.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK,1_1970/9-308,1_1970,311,459.2,8.4e-139,1.0,300,459.0,1.3e-141,9.5e-139,1.0,workflow/out/cysK/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK,1_1469/22-302,1_1469,406,71.1,1.4e-20,1.1,281,70.3,3.3e-23,2.3e-20,1.1,workflow/out/cysK/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK,1_2733/303-470,1_2733,631,36.6,4.3e-10,0.3,168,15.1,2.2e-06,0.0015,0.1,workflow/out/cysK/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK,1_2733/557-613,1_2733,631,36.6,4.3e-10,0.3,57,19.3,1.1e-07,8e-05,0.0,workflow/out/cysK/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK,1_1079/123-169,1_1079,497,15.9,0.00087,0.1,47,13.9,4.9e-06,0.0035,0.0,workflow/out/cysK/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_cysK.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_cysK,1_1425/9-308,1_1425,316,452.3,1.3e-136,0.5,300,452.1,2.1e-139,1.5e-136,0.5,workflow/out/cysK/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_cysK.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_cysK,1_3313/16-299,1_3313,399,73.0,4.7e-21,0.1,284,71.9,1.3e-23,9.7e-21,0.1,workflow/out/cysK/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_cysK.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_cysK,1_1970/82-413,1_1970,455,41.3,2e-11,0.0,332,37.5,4.1e-13,2.9e-10,0.0,workflow/out/cysK/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_cysK.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_cysK,1_2243/66-376,1_2243,399,36.9,4.6e-10,1.7,311,29.2,1.4e-10,1e-07,1.7,workflow/out/cysK/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_cysK.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_cysK,1_1973/37-122,1_1973,230,15.6,0.0014,0.0,86,15.0,2.8e-06,0.0021,0.0,workflow/out/cysK/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_735/9-308,1_735,316,465.6,1.3e-140,0.1,300,465.5,2.6e-143,1.5e-140,0.1,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_4065/9-308,1_4065,317,429.4,1.5e-129,0.2,300,429.2,2.8e-132,1.7e-129,0.2,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_2455/82-413,1_2455,456,41.6,1.9e-11,0.0,332,37.7,5e-13,3e-10,0.0,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_3196/67-242,1_3196,401,35.9,1e-09,0.8,176,23.8,8.4e-09,5e-06,0.2,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_3196/317-376,1_3196,401,35.9,1e-09,0.8,60,10.3,0.00011,0.065,0.0,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_2458/37-128,1_2458,229,17.6,0.00039,0.0,92,17.2,8.9e-07,0.00053,0.0,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_cysK,1_3374/194-237,1_3374,410,14.3,0.004,0.0,44,13.3,1.3e-05,0.008,0.0,workflow/out/cysK/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_cysK.domtblout
Bacteroides-sp-3-1-19-MAF-2_cysK,1_1108/9-308,1_1108,316,453.7,6.4e-137,0.2,300,453.5,8.2e-140,7.3e-137,0.2,workflow/out/cysK/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_cysK.domtblout
Bacteroides-sp-3-1-19-MAF-2_cysK,1_2241/17-300,1_2241,400,78.0,1.7e-22,1.3,284,77.1,3.5e-25,3.2e-22,1.3,workflow/out/cysK/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_cysK.domtblout
Bacteroides-sp-3-1-19-MAF-2_cysK,1_3651/81-405,1_3651,454,58.6,1.4e-16,0.2,325,54.3,3.1e-18,2.8e-15,0.2,workflow/out/cysK/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_cysK.domtblout
Bacteroides-sp-3-1-19-MAF-2_cysK,1_759/66-381,1_759,395,38.2,2.2e-10,2.2,316,32.2,1.7e-11,1.5e-08,2.2,workflow/out/cysK/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_cysK.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_cysK,1_487/9-308,1_487,316,445.1,2.8e-134,0.6,300,444.9,3.4e-137,3.2e-134,0.6,workflow/out/cysK/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_cysK.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_cysK,1_4330/18-299,1_4330,399,71.9,1.3e-20,1.2,282,71.6,1.7e-23,1.6e-20,0.4,workflow/out/cysK/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_cysK.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_cysK,1_2710/82-413,1_2710,455,40.3,5.5e-11,0.0,332,35.5,1.6e-12,1.5e-09,0.0,workflow/out/cysK/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_cysK.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_cysK,1_4531/61-244,1_4531,400,37.1,5.2e-10,1.5,184,26.8,7.6e-10,7.1e-07,0.2,workflow/out/cysK/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_cysK.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_cysK,1_4531/317-376,1_4531,400,37.1,5.2e-10,1.5,60,9.5,0.00014,0.13,0.1,workflow/out/cysK/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_cysK.domtblout
Bacteroides-sp-D2-MAF-2_cysK,1_1122/9-308,1_1122,316,461.7,2.7e-139,0.6,300,461.5,2.9e-142,3.1e-139,0.6,workflow/out/cysK/hmmer_output/Bacteroides-sp-D2-MAF-2_cysK.domtblout
Bacteroides-sp-D2-MAF-2_cysK,1_5020/9-308,1_5020,317,426.8,1.1e-128,0.1,300,426.6,1.2e-131,1.3e-128,0.1,workflow/out/cysK/hmmer_output/Bacteroides-sp-D2-MAF-2_cysK.domtblout
Bacteroides-sp-D2-MAF-2_cysK,1_2623/82-412,1_2623,457,42.5,1.3e-11,0.1,331,38.2,2.4e-13,2.6e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides-sp-D2-MAF-2_cysK.domtblout
Bacteroides-sp-D2-MAF-2_cysK,1_4324/66-381,1_4324,396,39.8,8.6e-11,1.4,316,32.2,1.7e-11,1.8e-08,1.4,workflow/out/cysK/hmmer_output/Bacteroides-sp-D2-MAF-2_cysK.domtblout
Bacteroides-sp-D2-MAF-2_cysK,1_2625/37-127,1_2625,229,17.0,0.00075,0.0,91,16.5,1e-06,0.0011,0.0,workflow/out/cysK/hmmer_output/Bacteroides-sp-D2-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_619/9-308,1_619,316,459.4,8.6e-139,0.3,300,459.2,1.7e-141,9.8e-139,0.3,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_3089/9-308,1_3089,317,433.2,8.5e-131,0.1,300,433.0,1.7e-133,9.7e-131,0.1,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_2820/82-412,1_2820,456,40.2,4.2e-11,0.0,331,36.1,1.3e-12,7.5e-10,0.0,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_2160/60-244,1_2160,394,39.0,9.4e-11,1.2,185,25.0,3.1e-09,1.8e-06,0.4,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_2160/320-383,1_2160,394,39.0,9.4e-11,1.2,64,12.6,1.9e-05,0.011,0.0,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_2818/37-128,1_2818,229,18.1,0.00022,0.0,92,17.7,5.4e-07,0.0003,0.0,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_cysK,1_1950/195-238,1_1950,408,13.3,0.0067,0.0,44,12.5,2.1e-05,0.012,0.0,workflow/out/cysK/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK,1_858/9-308,1_858,316,465.1,2.6e-140,0.8,300,464.9,2.7e-143,3e-140,0.9,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK,1_4760/9-308,1_4760,317,432.3,2.5e-130,0.4,300,432.1,2.6e-133,2.9e-130,0.4,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK,1_2693/82-412,1_2693,457,41.5,2.8e-11,0.1,331,37.3,4.6e-13,5.1e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK,1_4039/68-383,1_4039,395,37.5,4.4e-10,3.1,316,29.6,1e-10,1.2e-07,3.1,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK,1_2695/37-127,1_2695,229,17.6,0.00054,0.0,91,17.1,6.6e-07,0.00073,0.0,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_958/9-308,1_958,316,466.0,1.3e-140,0.8,300,465.8,1.5e-143,1.5e-140,0.8,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_4617/9-308,1_4617,317,432.3,2.2e-130,0.4,300,432.1,2.6e-133,2.6e-130,0.4,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_2579/82-412,1_2579,457,41.5,2.5e-11,0.1,331,37.3,4.6e-13,4.6e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_3253/68-243,1_3253,395,38.0,2.8e-10,2.9,176,22.2,1.8e-08,1.8e-05,0.3,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_3253/314-383,1_3253,395,38.0,2.8e-10,2.9,70,16.3,1.2e-06,0.0012,0.2,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK,1_2581/37-127,1_2581,229,17.2,0.00061,0.0,91,16.7,8.7e-07,0.00086,0.0,workflow/out/cysK/hmmer_output/Bacteroides-thetaiotaomicron-VPI-5482-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_850/9-308,1_850,316,463.8,4.3e-140,0.2,300,463.6,7.9e-143,5e-140,0.2,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_1900/50-349,1_1900,358,430.8,5e-130,0.2,300,430.6,9.3e-133,5.9e-130,0.2,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_3487/82-413,1_3487,456,41.8,1.5e-11,0.0,332,37.8,4e-13,2.5e-10,0.0,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_3136/67-242,1_3136,393,37.7,2.7e-10,0.7,176,23.8,7.1e-09,4.5e-06,0.1,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_3136/317-381,1_3136,393,37.7,2.7e-10,0.7,65,12.0,2.9e-05,0.019,0.0,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_3484/37-128,1_3484,229,17.6,0.00036,0.0,92,17.1,8.1e-07,0.00051,0.0,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-uniformis-ATCC-8492-MAF-2_cysK,1_2380/4-73,1_2380,254,14.6,0.003,0.0,70,14.1,6.6e-06,0.0042,0.0,workflow/out/cysK/hmmer_output/Bacteroides-uniformis-ATCC-8492-MAF-2_cysK.domtblout
Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK,1_908/9-308,1_908,316,461.3,3.2e-139,0.7,300,461.2,3.8e-142,3.6e-139,0.7,workflow/out/cysK/hmmer_output/Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK.domtblout
Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK,1_4534/9-308,1_4534,317,430.5,7.9e-130,0.5,300,430.3,9.4e-133,9.1e-130,0.5,workflow/out/cysK/hmmer_output/Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK.domtblout
Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK,1_2478/82-412,1_2478,457,42.5,1.2e-11,0.1,331,38.2,2.4e-13,2.3e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK.domtblout
Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK,1_3931/66-382,1_3931,396,40.5,4.7e-11,1.5,317,33.0,9.6e-12,9.2e-09,1.5,workflow/out/cysK/hmmer_output/Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK.domtblout
Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK,1_2480/37-127,1_2480,229,17.0,0.00069,0.0,91,16.5,1e-06,0.00096,0.0,workflow/out/cysK/hmmer_output/Bacteroides-xylanisolvens-SD-CC-1b-MAF-2_cysK.domtblout
Bacteroides_fragilis_cysK,NZ_CP069563.1_2787/9-308,NZ_CP069563.1_2787,316,455.4,1.8e-137,0.5,300,455.2,2.4e-140,2.1e-137,0.5,workflow/out/cysK/hmmer_output/Bacteroides_fragilis_cysK.domtblout
Bacteroides_fragilis_cysK,NZ_CP069563.1_3839/9-308,NZ_CP069563.1_3839,317,432.2,2.2e-130,0.6,300,432.0,2.9e-133,2.6e-130,0.6,workflow/out/cysK/hmmer_output/Bacteroides_fragilis_cysK.domtblout
Bacteroides_fragilis_cysK,NZ_CP069563.1_1728/82-413,NZ_CP069563.1_1728,456,41.8,1.8e-11,0.0,332,37.2,4.9e-13,4.3e-10,0.0,workflow/out/cysK/hmmer_output/Bacteroides_fragilis_cysK.domtblout
Bacteroides_fragilis_cysK,NZ_CP069563.1_134/68-379,NZ_CP069563.1_134,391,37.3,4e-10,1.8,312,29.7,9.4e-11,8.3e-08,1.8,workflow/out/cysK/hmmer_output/Bacteroides_fragilis_cysK.domtblout
Bacteroides_fragilis_cysK,NZ_CP069563.1_1726/37-127,NZ_CP069563.1_1726,229,21.4,3e-05,0.0,91,20.6,5.6e-08,5e-05,0.0,workflow/out/cysK/hmmer_output/Bacteroides_fragilis_cysK.domtblout
Bacteroides_ovatus_cysK,NZ_CP012938.1_3108/9-308,NZ_CP012938.1_3108,316,460.9,4.4e-139,0.6,300,460.7,5.1e-142,5e-139,0.6,workflow/out/cysK/hmmer_output/Bacteroides_ovatus_cysK.domtblout
Bacteroides_ovatus_cysK,NZ_CP012938.1_1879/9-308,NZ_CP012938.1_1879,317,426.8,1.1e-128,0.2,300,426.6,1.3e-131,1.3e-128,0.2,workflow/out/cysK/hmmer_output/Bacteroides_ovatus_cysK.domtblout
Bacteroides_ovatus_cysK,NZ_CP012938.1_4790/82-412,NZ_CP012938.1_4790,457,42.5,1.2e-11,0.1,331,38.2,2.4e-13,2.4e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides_ovatus_cysK.domtblout
Bacteroides_ovatus_cysK,NZ_CP012938.1_1196/66-382,NZ_CP012938.1_1196,396,40.3,5.7e-11,1.4,317,32.7,1.2e-11,1.2e-08,1.4,workflow/out/cysK/hmmer_output/Bacteroides_ovatus_cysK.domtblout
Bacteroides_ovatus_cysK,NZ_CP012938.1_4792/37-127,NZ_CP012938.1_4792,229,17.0,0.0007,0.0,91,16.5,1e-06,0.00098,0.0,workflow/out/cysK/hmmer_output/Bacteroides_ovatus_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_954/9-308,NZ_CP040530.1_954,316,466.0,1.3e-140,0.8,300,465.8,1.5e-143,1.5e-140,0.8,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_4596/9-308,NZ_CP040530.1_4596,317,432.3,2.2e-130,0.4,300,432.1,2.6e-133,2.6e-130,0.4,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_2572/82-412,NZ_CP040530.1_2572,457,41.5,2.5e-11,0.1,331,37.3,4.6e-13,4.5e-10,0.1,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_3241/68-243,NZ_CP040530.1_3241,395,38.0,2.8e-10,2.9,176,22.2,1.8e-08,1.8e-05,0.3,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_3241/314-383,NZ_CP040530.1_3241,395,38.0,2.8e-10,2.9,70,16.3,1.2e-06,0.0012,0.2,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bacteroides_thetaiotaomicron_cysK,NZ_CP040530.1_2574/37-127,NZ_CP040530.1_2574,229,17.2,0.00061,0.0,91,16.7,8.7e-07,0.00085,0.0,workflow/out/cysK/hmmer_output/Bacteroides_thetaiotaomicron_cysK.domtblout
Bifidobacterium-adolescentis-L2-32-MAF-2_cysK,1_494/8-305,1_494,337,314.7,6e-95,0.0,298,314.4,1.1e-97,7.1e-95,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium-adolescentis-L2-32-MAF-2_cysK.domtblout
Bifidobacterium-adolescentis-L2-32-MAF-2_cysK,1_1852/42-297,1_1852,422,63.3,2.2e-18,0.2,256,62.7,5e-21,3.2e-18,0.2,workflow/out/cysK/hmmer_output/Bifidobacterium-adolescentis-L2-32-MAF-2_cysK.domtblout
Bifidobacterium-adolescentis-L2-32-MAF-2_cysK,1_910/338-464,1_910,698,34.5,1.3e-09,0.2,127,24.2,2.7e-09,1.7e-06,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium-adolescentis-L2-32-MAF-2_cysK.domtblout
Bifidobacterium-adolescentis-L2-32-MAF-2_cysK,1_910/607-648,1_910,698,34.5,1.3e-09,0.2,42,7.7,0.00029,0.19,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium-adolescentis-L2-32-MAF-2_cysK.domtblout
Bifidobacterium_adolescentis_cysK,NZ_CP028341.1_501/8-305,NZ_CP028341.1_501,337,315.2,3.9e-95,0.0,298,314.9,7.8e-98,4.7e-95,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium_adolescentis_cysK.domtblout
Bifidobacterium_adolescentis_cysK,NZ_CP028341.1_1730/92-347,NZ_CP028341.1_1730,472,63.5,1.8e-18,0.2,256,62.9,4.6e-21,2.7e-18,0.2,workflow/out/cysK/hmmer_output/Bifidobacterium_adolescentis_cysK.domtblout
Bifidobacterium_adolescentis_cysK,NZ_CP028341.1_889/338-468,NZ_CP028341.1_889,698,35.2,7.4e-10,0.1,131,24.8,1.8e-09,1.1e-06,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium_adolescentis_cysK.domtblout
Bifidobacterium_adolescentis_cysK,NZ_CP028341.1_889/607-648,NZ_CP028341.1_889,698,35.2,7.4e-10,0.1,42,7.8,0.00027,0.16,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium_adolescentis_cysK.domtblout
Bifidobacterium_longum_cysK,NC_015067.1_456/8-310,NC_015067.1_456,356,303.9,1.1e-91,0.0,303,303.7,2.1e-94,1.4e-91,0.0,workflow/out/cysK/hmmer_output/Bifidobacterium_longum_cysK.domtblout
Bifidobacterium_longum_cysK,NC_015067.1_1890/42-297,NC_015067.1_1890,422,67.2,1.5e-19,0.2,256,66.6,3.3e-22,2.1e-19,0.2,workflow/out/cysK/hmmer_output/Bifidobacterium_longum_cysK.domtblout
Bifidobacterium_longum_cysK,NC_015067.1_872/342-518,NC_015067.1_872,696,37.6,1.5e-10,3.8,177,24.6,2.1e-09,1.3e-06,0.1,workflow/out/cysK/hmmer_output/Bifidobacterium_longum_cysK.domtblout
Bifidobacterium_longum_cysK,NC_015067.1_872/607-657,NC_015067.1_872,696,37.6,1.5e-10,3.8,51,13.1,6.7e-06,0.0043,0.2,workflow/out/cysK/hmmer_output/Bifidobacterium_longum_cysK.domtblout
Blautia-hansenii-DSM-20583-MAF-2_cysK,1_123/10-309,1_123,312,447.3,3.6e-135,2.5,300,447.2,2.8e-138,4.1e-135,2.5,workflow/out/cysK/hmmer_output/Blautia-hansenii-DSM-20583-MAF-2_cysK.domtblout
Blautia-hansenii-DSM-20583-MAF-2_cysK,1_1582/19-299,1_1582,404,80.3,2.2e-23,2.6,281,79.3,3e-26,4.4e-23,2.6,workflow/out/cysK/hmmer_output/Blautia-hansenii-DSM-20583-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_2062/7-307,1_2062,309,452.8,8.4e-137,1.3,301,452.6,2e-139,9.5e-137,1.3,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_859/9-308,1_859,311,434.8,2.5e-131,0.2,300,434.7,6.1e-134,2.8e-131,0.2,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_1564/8-307,1_1564,309,369.3,2.2e-111,0.5,300,369.2,5.5e-114,2.6e-111,0.5,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_1468/15-300,1_1468,404,71.7,9.8e-21,1.0,286,70.8,4.1e-23,1.9e-20,1.0,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_121/166-402,1_121,446,57.4,2.2e-16,0.0,237,56.2,1.2e-18,5.5e-16,0.0,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_2711/68-237,1_2711,395,36.7,4.6e-10,1.6,170,16.6,1.3e-06,0.00061,0.2,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_2711/322-376,1_2711,395,36.7,4.6e-10,1.6,55,19.3,2.1e-07,9.5e-05,0.1,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK,1_2114/121-184,1_2114,499,14.7,0.0023,0.9,64,14.2,7.1e-06,0.0033,0.2,workflow/out/cysK/hmmer_output/Blautia-hydrogenotrophica-DSM-10507-MAF-2_cysK.domtblout
Blautia-obeum-ATCC-29174-MAF-2_cysK,1_2037/11-308,1_2037,311,465.5,1.2e-140,1.6,298,465.3,2e-143,1.4e-140,1.6,workflow/out/cysK/hmmer_output/Blautia-obeum-ATCC-29174-MAF-2_cysK.domtblout
Blautia-obeum-ATCC-29174-MAF-2_cysK,1_1968/20-299,1_1968,404,72.2,7.5e-21,0.8,280,71.5,1.7e-23,1.2e-20,0.8,workflow/out/cysK/hmmer_output/Blautia-obeum-ATCC-29174-MAF-2_cysK.domtblout
Blautia-obeum-ATCC-29174-MAF-2_cysK,1_550/68-238,1_550,395,34.8,1.9e-09,3.4,171,17.7,4.5e-07,0.00031,1.4,workflow/out/cysK/hmmer_output/Blautia-obeum-ATCC-29174-MAF-2_cysK.domtblout
Blautia-obeum-ATCC-29174-MAF-2_cysK,1_550/322-378,1_550,395,34.8,1.9e-09,3.4,57,17.0,7.3e-07,0.0005,0.0,workflow/out/cysK/hmmer_output/Blautia-obeum-ATCC-29174-MAF-2_cysK.domtblout
